indice_tiempo,sistema_finan_1_liquidez_amplia,sistema_finan_1_liquidez_amplia_pesos,liquidez_con_pases,sistema_finan_2_liquidez,sistema_finan_2_liquidez_pesos,sistema_finan_3_credito_sector_publico,sistema_finan_4_credito_sector_privado,sistema_finan_5_irregularidad_cartera_privada,sistema_finan_6_exposicion_patrimonial_sector_privado,sistema_finan_7_roa_acumulado_anual,sistema_finan_8_roe_acumulado_anual,sistema_finan_9_eficiencia_acumulado_anual,sistema_finan_10a_integracion_capital_,sistema_finan_10b_integracion_capital_riesgo_cred,sistema_finan_11a_integracion_capital_nivel_1,sistema_finan_11b_integracion_capital_nivel_1_riesgo_cred,sistema_finan_12_posicion_capital,bancos_priv_1_liquidez_amplia,bancos_priv_1_liquidez_amplia_pesos,bancos_priv_liquidez_con_pases,bancos_priv_2_liquidez,bancos_priv_2_liquidez_pesos,bancos_priv_3_credito_sector_publico,bancos_priv_4_credito_sector_privado,bancos_priv_5_irregularidad_cartera_privada,bancos_priv_6_exposicion_patrimonial_sector_privado,bancos_priv_7_roa_acumulado_anual,bancos_priv_8_roe_acumulado_anual,bancos_priv_9_eficiencia_acumulado_anual,bancos_priv_10a_integracion_capital_,bancos_priv_10b_integracion_capital_riesgo_credito,bancos_priv_11a_integracion_capital_nivel_1,bancos_priv_11b_integracion_capital_nivel_1_riesgo_cred,bancos_priv_12_posicion_capital,bancos_priv_nacionales_1_liquidez_amplia,bancos_priv_nacionales_1_liquidez_amplia_pesos,bancos_priv_nacionales_liquidez_con_pases,bancos_priv_nacionales_2_liquidez,bancos_priv_nacionales_2_liquidez_pesos,bancos_priv_nacionales_3_credito_sector_publico,bancos_priv_nacionales_4_credito_sector_privado,bancos_priv_nacionales_5_irregularidad_cartera_privada,bancos_priv_nacionales_6_exposicion_patrimonial_sector_priv,bancos_priv_nacionales_7_roa_acumulado_anual,bancos_priv_nacionales_8_roe_acumulado_anual,bancos_priv_nacionales_9_eficiencia_acumulado_anual,bancos_priv_nacionales_10a_integracion_capital,bancos_priv_nacionales_10b_integracion_cap_riesgo_cred,bancos_priv_nacionales_11a_integracion_cap_nivel_1,bancos_priv_nacionales_11b_integ_cap_nivel_1_riesgo_cred,bancos_priv_nacionales_12_posicion_capital_,bancos_priv_extranjeros_1_liquidez_amplia,bancos_priv_extranjeros_1_liquidez_amplia_pesos,bancos_priv_extranjeros_liquidezconpases,bancos_priv_extranjeros_2_liquidez,bancos_priv_extranjeros_2_liquidez_pesos,bancos_priv_extranjeros_3_credito_sector_publico,bancos_priv_extranjeros_4_credito_sector_privado,bancos_priv_extranjeros_5_irregularidad_cartera_privada,bancos_priv_extranjeros_6_exposicion_pat_sector_priv,bancos_priv_extranjeros_7_roa_acumulado_anual,bancos_priv_extranjeros_8_roe_acumulado_anual,bancos_priv_extranjeros_9_eficiencia_acumulado_anual,bancos_priv_extranjeros_10a_integracion_capital_,bancos_priv_extranjeros_10b_integracion_cap_riesgo_cred,bancos_priv_extranjeros_11a_integracion_capital_nivel_1,bancos_priv_extranjeros_11b_integ_cap_nivel_1_riesgo_cred,bancos_priv_extranjeros_12_posicion_capital,bancos_publicos_1_liquidez_amplia,bancos_publicos_1_liquidez_amplia_pesos,bancos_publicos_liquidez_con_pases,bancos_publicos_2_liquidez,bancos_publicos_2_liquidez_pesos,bancos_publicos_3_credito_sector_publico,bancos_publicos_4_credito_sector_privado,bancos_publicos_5_irregularidad_cartera_privada,bancos_publicos_6_exposicion_patrimonial_sector_privado,bancos_publicos_7_roa_acumulado_anual,bancos_publicos_8_roe_acumulado_anual,bancos_publicos_9_eficiencia_acumulado_anual,bancos_publicos_10a_integracion_capital_,bancos_publicos_10b_integracion_capital_riesgo_cred,bancos_publicos_11a_integracion_capital_nivel_1,bancos_publicos_11b_integracion_capital_nivel_1_riesgo_cred,bancos_publicos_12_posicion_capital,entidades_finan_no_banc_1_liquidez_amplia,entidades_finan_no_banc_1_liquidez_amplia_pesos,entidades_finan_no_banc_liquidez_con_pases,entidades_finan_no_banc_2_liquidez,entidades_finan_no_banc_2_liquidez_pesos,entidades_finan_no_banc_3_credito_sector_publico,entidades_finan_no_banc_4_credito_sector_privado,entidades_finan_no_banc_5_irregularidad_cartera_privada,entidades_finan_no_banc_6_exposicion_pat_sector_priv,entidades_finan_no_banc_7_roa_acumulado_anual,entidades_finan_no_banc_8_roe_acumulado_anual,entidades_finan_no_banc_9_eficiencia_acumulado_anual,entidades_finan_no_banc_10a_integracion_capital_,entidades_finan_no_banc_10b_integracion_cap_riesgo_cred,entidades_finan_no_banc_11a_integracion_capital_nivel_1,entidades_finan_no_banc_11b_integ_cap_nivel_1_riesgo_cred,entidades_finan_no_banc_12_posicion_capital
2010-11-01,45.98824869817327,39.928937949611466,29.12143446432417,25.93560563579099,15.642761631966618,11.71388907551231,38.9319264142701,2.282339384140977,-2.9386096810406537,2.7774069201910807,22.10257625024086,182.3223822831756,,17.761624917867525,,13.330195358597896,87.15597198246307,43.2191397179121,37.895230658042124,27.569572658825596,25.45947622473032,16.049483658535348,4.4430596563592095,48.712318115603864,2.1760137443819385,-2.91973571938558,3.1327274100575377,24.13390175829137,177.2389637166474,,20.46680420603801,,15.582357091330145,101.88712022265254,42.76523181611499,38.79794631768779,24.358431805588427,23.091647487758436,15.828335146166786,4.201588871817936,48.33324011906299,2.7454630297441835,-2.451913876926658,2.616042274376342,20.809771609716133,172.89033351586332,,20.48662007160973,,15.131384417083524,92.67133787741237,43.76994875924048,36.66088810354135,31.4662340915508,28.332793634446368,16.351874579490673,4.725762900966904,49.15612575794485,1.5156688031087289,-3.481136889490294,3.728863361659218,27.71781351943672,182.11808981345746,,20.44518401133092,,16.074392979921534,113.02686702024715,48.94418460885827,41.95779948565408,30.722197094104835,26.393529498188833,15.084198662403267,21.40361839383009,24.868383495983537,2.2400837254143653,-3.1414061586370092,2.1997486220373106,25.1304942865047,190.15866073556595,,12.84439240183196,,9.112730468386399,53.45014621310836,65.60185024487927,62.88561127980229,48.850499233822106,37.188546674318516,32.5136782562052,0.5255184174330603,82.81287014816566,4.876650507050374,-1.62887366265903,5.651011426545371,5.651011426545371,212.57113597531375,,45.70408946614934,,39.408305191361634,207.1465860985675
2010-12-01,44.43715510337139,38.85123928154296,28.001445014725334,24.75266985285517,15.093921718773501,12.057083896072484,39.807387592137,2.1170228738586196,-3.2476263908587204,2.8081819921580347,22.590918401876806,179.36542722317103,,17.67080561133723,,13.000455266554892,86.85208671085358,41.70791201769449,37.06598921717762,26.028860784175073,25.06751815298568,16.754624133060975,4.670155639619448,50.290681799595816,1.991105308397524,-3.3560801255952786,3.172180376715612,24.51400680991597,176.3211489198243,,20.292262939274362,,15.108107749776861,101.54835577536245,40.487755547243395,36.0698655870833,23.64518177893993,22.764166879559504,15.396434350129068,4.6835559160392375,49.792555087703924,2.463857607511437,-3.092786584386082,2.661878398854935,21.297269192080613,171.71490080839814,,20.18902116412126,,14.502396799896733,108.8114375873948,43.1730041884455,38.39153997101488,28.8910424245859,27.833246974583847,18.561979602029183,4.65417332886306,50.88479013408942,1.435928243314446,-3.6711693850450353,3.7614539508056324,27.96576712285793,181.54759501148578,,20.407143619382108,,15.78210319171644,94.11557023924708,47.40449499858187,40.68395147481099,30.095400473011768,24.35628775006028,13.191273888450263,21.76470539837592,25.022401689611062,2.1422245073236446,-3.2084856605064007,2.2242452932308043,25.454545395992938,182.7033957228394,,12.835433525159843,,8.95473796050089,53.51683374376274,59.69474725262083,56.036481262390204,46.38340445743935,30.83293682979602,24.9811217984427,0.5178798300894764,84.72597514370305,4.563460490110994,-1.910454262731439,5.584519230671321,5.980637052617262,212.36874146773465,,44.53069855166706,,38.113938672187615,196.29894212062192
2011-01-01,45.52009215582647,39.422186897779035,28.593942323491277,25.06316353435576,14.90577198997972,11.844770177276711,39.91166700484746,2.037111297799356,-3.3174508058825465,2.9291192327990405,26.217588248115742,177.6922418277208,,18.019428696575858,,15.477786445155115,95.34917870897807,41.9301730250431,37.38964450650904,26.27355667796326,24.994055433053386,16.828977776276993,4.6488573278738015,50.285956716609526,1.886776177850187,-3.467045011921118,2.9872080968819232,23.700557835763806,172.7659032601534,,20.31074545700891,,18.44445988959069,104.81253816279575,41.37110681528641,37.2297401541499,24.327811565612578,23.43230789034992,16.370977104709535,4.750684197888357,49.58841441802425,2.352911565847447,-3.2158687061129725,2.769521659384456,23.556120463219877,167.34238524694547,,19.853650560214525,,17.432518010888177,108.71130892501664,42.60689625513114,37.603117240202955,28.62878919672162,26.884477038287365,17.440409885226586,4.52843066277631,51.11091276967347,1.3472466406901327,-3.7645471629546443,3.242175884477463,23.846852679707474,179.13615348480724,,20.827434081482593,,19.58833364758041,100.77133615025866,49.5219886695234,41.55313089059504,31.16195834502401,25.141463870252966,12.727611734962224,21.35957940109845,25.196490522714726,2.1342104508548334,-3.2009807073805643,2.715508479344269,31.54598518883673,185.35136380684364,,13.54009980938405,,10.065624422762564,70.14128461141344,54.577774964049595,53.88575940898165,37.19035994800449,25.052137211296984,22.563273722248923,0.608618854979539,84.49102071033288,4.370004508311797,-1.9562485732559804,6.6948887198789775,21.564842559439967,209.42752100840437,,43.999147307240825,,40.729030388961604,191.65806960952455
2011-02-01,44.65609026711056,39.51978166849524,27.27850219141529,24.102335661449022,15.030379258677613,11.694378586359731,40.23733513967269,1.9558797153405738,-3.5285993137298743,2.4290838946964217,21.803679129416384,168.84468616103317,,17.597532358453837,,15.10919665195137,89.53422342802415,40.662574873752696,36.20191986836604,25.057398376805285,23.538205947825446,15.398913698713192,4.64236150324899,50.845915451265164,1.8254368862992933,-3.6180151199290718,2.481267665542224,19.752480367422237,165.31700966710326,,19.81525721731844,,18.03802991991877,99.22900706436188,41.18066798044458,37.07477689117636,23.447930634972888,22.71635201238313,15.51360709328711,4.704225507801383,49.68704849447359,2.2912700461348567,-3.3371070607173676,2.474131980164158,21.012791584806624,163.5065901455974,,19.543842223475945,,17.22126278312586,103.58084170449709,40.0255875550061,35.027219711761134,27.036213628807175,24.54866242365359,15.244558122660484,4.568895812909505,52.22211089170432,1.2945004407658902,-3.9595446078083962,2.489654067015765,18.459372387491843,167.45127459617294,,20.122486625579523,,18.962573109561436,94.65436750943248,49.04314010725232,42.98397691928047,29.705301374661403,24.68902525072242,14.55419397941767,21.0124636245263,25.210175039066407,2.004964616686358,-3.543979891095407,2.2057398110986597,25.651431459218234,172.03359360060594,,13.24066821704973,,9.744620160809019,64.21904494981983,55.52634567425172,52.73916413634354,35.326436654773616,30.655721434183867,26.236349694603334,0.6140560751687608,85.39523629189894,4.315965502871596,-2.055816546224971,6.6380535582164875,21.537097666626885,216.83546837470033,,44.62869551291662,,42.09127877598807,190.31120635422806
2011-03-01,45.75081103917806,41.59665220310097,27.377802603788908,22.67154991482689,14.258836071115935,11.05762583153467,39.674225543136586,1.8639642837433938,-3.712028198933457,2.6100976405022043,23.751004090921942,173.97587419723607,,16.58599349537297,,14.12818402504508,78.18182747895597,42.03584136201562,38.465659590688425,26.87506320325071,22.47655418103728,14.71762133338745,4.051490546673139,49.20425542325698,1.7349915390359423,-3.9161677052875987,2.608813732651443,21.29153718226431,168.56607379592054,,18.353120354964936,,16.41476197313371,83.76488588197724,41.490736624734744,38.24333807752422,24.16626661028322,21.97365768568736,15.44631267418315,4.079495871195031,49.04163783576194,2.199893604119955,-3.5507745345359187,2.640779335040732,22.566996529129003,168.58671151764972,,18.873699444708624,,16.338938413393038,97.57189602393169,42.68558664287472,38.75471670790915,30.10385151257144,23.07598875253657,13.77019427013903,4.019651336414235,49.389135107689945,1.2059513454824136,-4.390437163591062,2.571540429037834,19.94191132712006,168.54161424514643,,17.767977779094903,,16.499989355355567,69.6125997967048,49.797020770332054,44.76892742894178,27.80911236092344,22.845783575028804,13.672540305985969,20.680965925557278,25.486125992431592,1.9197092923397656,-3.530009051368361,2.48371695052603,28.71641395490313,181.85516683609475,,12.852661968559193,,9.635267902870764,59.76621776385611,64.92613850752227,64.4015457545488,46.202127940069104,29.003614487282057,26.44512457610912,0.5395911227524866,82.63322573012944,4.050437353949931,-2.2751239408066177,5.971988357697512,19.842724445154143,217.22825992754733,,43.67756946040134,,41.64365377888392,182.0470708184453
2011-04-01,45.10849884773119,40.87067985985475,27.14894948536181,23.80380757921853,15.58125173297813,10.8810506281634,40.410667265079006,1.8002322928841674,-3.8952384471523787,2.6131246846344154,24.04969640164999,175.9611015321723,,16.864198043044187,,13.54577951149453,80.29721115442517,40.84809341868229,37.0251791391098,26.172968490852238,23.630117337815843,16.072328450225886,3.965980521762084,50.3933668148409,1.6860503746378652,-4.173904036280892,2.6513826043078534,22.04613149788314,170.81630672989968,,18.230324256427117,,15.589751201586077,82.311780486732,40.12414699535183,37.11703923378589,23.557435824459688,22.047281406523545,16.005267113532348,4.17219788883718,50.05447396179794,2.2517645684526957,-4.838370174333927,2.6405121681965658,22.9580689313753,169.78643105488442,,17.86763570868801,,14.449569787732916,70.83530195094373,41.540083118635415,36.92986313952042,28.673045301382167,25.143083112453013,16.14191272796133,3.771541690468369,50.71290309451548,1.1549299342481936,-3.5186395569229956,2.6633529494414296,21.129816960171848,171.97285656740928,,18.570910477191138,,16.66044968696796,94.09235823601965,49.86879401776343,44.91461281823111,28.15334165613526,23.970272025284284,14.978590491938185,20.277520503265457,25.76973122291728,1.8410132624468925,-3.592561240054227,2.430945059057992,28.035416175078375,183.30060024456708,,13.771918075558128,,9.468362092415552,69.12514796918359,55.31894280100737,53.48224915091595,41.20885475669277,27.977848379797233,24.672763268410776,0.562932590828575,83.02057375176084,3.7937162129451822,-2.4156256357421233,6.064489361033607,20.702712305799697,219.08242020624377,,40.96153522184425,,37.86708795170287,168.00452472062847
2011-05-01,45.03258817272875,41.16229047798176,27.092820459890728,23.942472743520167,16.224575051446923,10.88535062168383,41.26624491752878,1.7508362318814628,-3.8959781930245865,2.493877411170241,23.11298572651698,172.9321836964749,,16.834554647801138,,13.230299058122789,78.88408652962158,40.90319016088926,37.107846725488656,27.6558007434276,24.107913640108453,16.689254705693347,3.79248355329262,50.51862991504296,1.646355170771791,-4.1782724258280295,2.5761499958428518,21.722832472888857,168.92500608319725,,18.045128843041528,,15.213522407251595,80.7340016915916,41.634196916172584,38.22352281827761,26.160439664093055,23.191127423352228,16.664591518775847,3.8676017363866797,49.80222471459486,2.247196576210516,-4.800705275786883,2.575170379183368,22.710868187365556,166.61572999168914,,17.718153461509246,,14.0978595198557,68.82389997699329,40.19174176046186,35.932782781251795,29.111152886571094,25.000170904122815,16.71523072318089,3.7212940628095645,51.197567012542386,1.0869431769641553,-3.5620735859064903,2.577194463369839,20.760607714328287,171.4907334830604,,18.35083406130524,,16.25661000883732,93.0267650647814,49.74465748842016,45.50591527929563,26.354326762153807,23.710090043382976,15.644084176304625,20.950051978958626,26.884296814671625,1.7803367115921003,-3.595353675237436,2.2399562083545783,25.709939258101876,177.39185363707207,,13.969695837824117,,9.239365692438374,68.47465000432582,53.04973162601967,51.062335637166164,40.457828825858044,30.182125843942124,26.662625047904747,0.6195984455860094,86.52814963443424,3.631547587983609,-2.335054650085986,6.296138323518496,21.82612284234626,218.20412580111687,,39.26785040301139,,35.60166598049534,161.92717666920996
2011-06-01,42.7189842849109,38.91641759940243,24.473084340578723,22.320323152394803,14.856344469173596,11.246467854349566,42.784616034679765,1.6780151769490943,-3.723896818185778,2.4990890913037322,23.25350686403843,170.9946971879005,,16.56518240289623,,12.856818102586267,77.83953870125394,39.05581525719184,34.94856471691439,25.362213549459184,23.748703282256294,16.31781621749684,3.8617151171779254,52.54211683000993,1.5815256836433838,-3.939247853861173,2.6012685264057116,22.11917187243425,168.66427592088309,,17.844567486118372,,14.866914754512365,80.28096084851987,40.542140695918135,37.2499683689111,23.929807952447533,22.253124814274642,15.917280025560892,3.2720964988453116,50.902056031760814,2.1434413236279837,-3.8172161433919682,2.494628237943216,22.267216557999088,164.97676691362048,,17.53759470332379,,13.78643791425226,69.64010192482084,37.56853269197537,32.43627180629263,26.79554155101687,25.245244835261282,16.75505556687175,4.4461251216459035,54.16768954537463,1.0528814549953815,-4.059210714564734,2.7131250174051043,21.978244357197955,172.73279361349893,,18.129718673742023,,15.870584367808943,91.04927802859885,46.94951945205702,43.201587120649556,23.38335444763563,20.613983282312347,13.193089872526398,21.567694697180787,27.921645030606633,1.717585254862718,-3.5175133356889736,2.2216696175869486,25.40973702605808,171.8269332168306,,13.654507939476234,,8.900734509419184,66.87745989176199,44.14966093501079,40.97922401725625,33.805676224944534,30.4938111618689,26.368069981418664,0.6028311113007443,87.89765904218724,3.319349125142733,-2.3219960744018566,6.20411064361537,21.778877530363413,216.1341763244942,,38.27753774727912,,34.34960786460152,154.82424303104676
2011-07-01,41.63065724279276,38.10933486566126,24.618929217496582,22.3728744909372,15.440345573449044,11.101797235773263,44.00910571284663,1.6130687801840695,-3.9444238119635524,2.523558434040921,23.526164261386445,173.15778183471016,,16.564134663152107,,12.482898256227765,77.98246865425756,37.75522616994441,33.75651719213499,25.43093771562639,23.488056906572407,16.294648450694595,3.775282622379847,53.65641246745347,1.5119731849857514,-4.189919100256127,2.6414264788456348,22.56145579464719,170.8465505165071,,17.899055166426365,,14.41821116914137,81.12000031614899,38.96005334436007,35.60516893664765,23.719588737835075,22.10173670132618,15.841428274753023,3.209156570762638,52.349451453153485,2.095136278497385,-4.059780158997137,2.56087094628844,22.987676919471824,166.37550201388356,,17.596996758501867,,13.378643092284753,70.61759071033418,36.58539933793492,31.798984416161822,27.09257184512156,24.834104379846316,16.77456217796714,4.32291065905877,54.92066888567065,0.9686895445863362,-4.318467585829658,2.7247195275503926,22.162127025069857,175.71735779192085,,18.17927090284731,,15.382605228613794,91.71716878369534,45.991164026251795,42.62090091543656,23.61045989284465,21.03763171223749,14.466208216545853,21.25667190809169,29.460206494812123,1.6635750289108617,-3.728209730555882,2.2231671318119046,25.352015997651336,174.17432289762846,,13.609648537792724,,8.706245451105078,65.84963726558343,55.44100948378598,52.31178294507117,36.98853057366212,31.352622093111076,26.309199431874262,0.558369166228652,86.87837507908569,3.231291458975761,-2.1816474187070787,6.257161414514047,22.24560126846941,215.52481253864096,,38.44452596240463,,33.656680140265976,157.94503386766996
2011-08-01,41.33456261141019,37.65534325316305,25.445244073492223,22.34301061378985,15.346628620852057,10.552716932672517,44.08972317731193,1.5577687695368485,-4.125753645119754,2.547972053724976,23.802806620434357,174.44983352197124,,16.10638276981477,,12.086544631557274,72.6355034362371,38.2543303182615,33.273246390801816,27.003037696684913,23.960663045402452,15.714813020237303,3.4832148154012774,52.78220722380289,1.474646636215367,-4.411641555938031,2.7009830945743096,23.206451959453986,172.75791731359877,,17.501559260085607,,14.237157603305775,77.67737245398251,39.32197703939179,34.88339399501763,25.387339392270107,23.565961538487613,16.347217733848147,3.1028208116579177,52.34942962993808,2.0586945054041643,-4.302702998779608,2.5835432096446076,23.345916674921362,167.4581925069468,,17.134561676414087,,12.982100708144767,67.83575676322535,37.23032792882977,31.58939352022679,28.552687868016847,24.33922954890392,15.053459682449732,3.8382985677241845,53.18618912267233,0.9321170548199402,-4.518501535697766,2.8208135986237663,23.077615890684047,178.46884644916622,,17.83976467017586,,15.393751136342319,87.40399302666864,44.909940393390436,42.29794557295539,23.500170594774904,20.35871139467505,14.865256681914241,20.75237802950355,30.29627150955079,1.5836332837400342,-3.8251091056181616,2.2028631721142067,25.016677551950465,174.4963957617798,,13.132338686845294,,8.10309921978487,58.19184505685521,53.193033379037324,50.17742430629132,39.14146680032839,31.455357788512934,26.889959784453783,0.4398021524256275,86.20401698388623,3.0112790637283124,-2.465675236428069,6.1897515542464525,22.29991012170319,212.64665042153953,,37.14500429817766,,31.989807183884654,149.30245715344813
2011-09-01,39.75366533289446,36.68167192898677,24.27261059953951,22.446862150490425,16.370072029291112,10.468401167882377,45.866326785770525,1.4287377551373266,-4.267219644326757,2.395600769176454,22.42863201604063,170.8603646211891,,15.788302942286258,,11.451190337532577,69.6034353646953,36.32919216997985,31.88544986574731,25.28291872137719,23.961700717250263,16.59357825479614,3.41300332689757,55.14719357605126,1.3810244070785946,-4.534048746380347,2.484558825231888,21.46505863460509,168.93886231301013,,17.040404830797616,,13.784767938257833,72.78430193910216,36.65787498279383,32.67044282656798,23.355627141893276,22.844087652528415,16.32878450476831,3.1350758772921856,54.873070653140054,1.895213219796803,-4.411537422854098,2.5136527774876942,22.830274728959463,165.85727525279543,,16.92952426008948,,12.666148646423988,65.95639510115092,36.014167287137184,31.06347319764279,27.13012453914598,25.032873017874042,16.87084734540713,3.67681517837913,55.40739412813569,0.8937678189395315,-4.656537226375244,2.455169497890528,20.214879762457414,172.25785552160295,,17.141144861774862,,14.80108433518286,79.40778507960381,43.755194969332116,41.72179580611353,22.96757855284968,20.540219468435787,16.01487138614324,20.474141284719614,31.457033714979595,1.3709299380666815,-4.0121848259464,2.1438238418238775,24.263283555275862,171.3233901796406,,13.008594145665441,,7.172447506100607,58.1762249340745,50.438121181064375,46.61056509227219,40.29552261169498,38.753712177741015,33.98905228811063,0.6510024069562249,87.5094177230127,2.851766339023807,-2.511556963865936,5.722627284933859,20.936476180912738,209.57199367088575,,36.403319965757014,,31.222712659882635,143.61428648529403
2011-10-01,38.354904269061116,34.86855365212312,23.738864510875086,21.85887755563744,15.457698978423043,10.399076129213594,46.621064983566555,1.4209000967029948,-4.380200846027965,2.6027777601571156,24.3459090176922,176.8953406680481,,15.931051752590687,,11.277193579503395,69.62129411685696,35.538326424139825,30.180427484257464,26.365609220910425,24.194521868912787,16.107825487513217,3.365437294794813,55.193542222463286,1.3856784637500505,-4.66409988300126,2.7235657681320666,23.572271218874764,174.83350478846626,,17.04115263806634,,13.145575625979605,71.37023943862188,34.85883346034515,30.608538083597608,23.4917400778222,22.139902783829093,15.523271939934743,3.1346189756378857,54.46519262018331,1.9295074796058211,-4.5913214421203214,2.5911465508936335,23.593129119653547,169.24860945515624,,16.703139251265632,,11.835149361576018,62.48866581990767,36.18749160156504,29.732983904425204,29.11120906016566,26.157437210171015,16.718776798541953,3.583708477264258,55.882299204671085,0.8795859364351847,-4.735070753592964,2.85612322413015,23.553360583805784,180.79607774510606,,17.35142813918927,,14.348466344956364,80.06741923718144,41.66822893077646,39.83348718282205,20.473341430784078,18.969670834779393,14.66376404116087,20.65855396731883,32.80755751813912,1.3364968991895407,-4.12068752120851,2.3155076978023863,26.0562307743207,178.19259550377043,,13.326821364676816,,7.63630984482199,60.36472474743564,48.30212123662831,44.0968778041385,40.907054516046024,34.95092453038268,29.66368220889614,0.5543071372141176,87.54072232799189,2.8078564078255246,-2.361207988765452,5.717261553935902,21.220624873666196,209.72328341707473,,35.723016666233214,,29.67640845578114,142.87608118272425
2011-11-01,37.01626446243041,34.196073394818555,24.231236392740016,21.269091975350918,16.1483741532087,10.727128989669502,47.09634592908164,1.389825791111071,-4.310052114622194,2.5792319662286527,24.08139914537916,176.35021897652695,,15.698383236010265,,11.073183669518931,69.21812051877359,35.219293258059196,30.9957908653907,26.670930540430128,22.68777273587603,16.09894163054677,3.3190816917428942,54.934709004451236,1.3705568069372691,-4.502313111985973,2.7362158038695026,23.678399933198367,175.20519519349324,,16.812725077308173,,12.761911373748564,71.49139396417495,33.991410677174386,30.574588783254818,23.676946543477932,21.282337621318256,15.909525133107355,3.1549600557109545,54.7693117305026,1.8578733419407771,-4.402016063108135,2.577489241010029,23.49182293699644,169.75159227590916,,16.444917037666436,,11.465057403452626,62.40651780239639,36.407593948966344,31.42836612699091,29.56840079331013,24.04790239619805,16.29347269866437,3.473844899151135,55.09067511124709,0.908774310430791,-4.5996653370808165,2.8940111127569415,23.846087029829814,181.00100942126517,,17.153022950470632,,13.961767277724633,80.44481481999794,39.10801034067541,37.67538579812593,21.242708512832607,19.52118762048432,16.130637843177002,21.526138369001664,34.31364808208721,1.2667418497201317,-4.224893806194718,2.2463634776351125,25.14571673289331,175.8433137769317,,13.104706042903011,,7.720130579793214,59.14384436909459,41.902780289777894,37.615616357904635,38.42619671917355,30.935701263852188,25.91627078990343,0.6428037963185547,87.12234475118673,2.8117144772192364,-2.1373823824134663,5.5918841873691525,21.046300397337404,207.9228544486178,,34.73169714275258,,28.46850482383063,142.62120318116598
2011-12-01,37.57804820338478,34.99200879421149,24.678155220901456,22.5673931466911,17.831077032803645,10.682656613316114,47.41216368592899,1.3955984062040188,-4.259723415957612,2.7099828639220664,25.25277482310781,178.90869082854982,,15.612828278410115,,10.962552639094564,68.58889265463976,36.10519285461284,32.434823528264765,26.681701824926947,23.206920308466632,17.19110695099607,3.4073460849249066,54.535970446640206,1.396649017141271,-4.360599029042039,2.9575858245141364,25.595891500053895,178.31217066149486,,16.839814773416272,,12.480085842475237,72.1680621328847,34.82055417708242,31.9359451674988,24.38068286404175,21.653563624895362,16.7986760079163,3.066864195305401,54.87687728890429,1.8347150843098274,-4.432029812841239,2.721667101063519,24.833879551558752,171.95563758229696,,16.325558412923993,,11.140495423697475,62.07645512712442,37.32984122525906,32.937141277659414,28.875267354723466,24.687738039429686,17.586243408344085,3.726856749106405,54.21606100382802,0.9759778063198874,-4.292017561649732,3.190550752809946,26.275029296995424,185.02945418326416,,17.320025311129704,,13.730990031003381,82.15063834786407,39.264394664635134,37.79308317919785,22.074515498739654,21.691421221454736,18.466589307995836,21.69347397703886,35.22777852022496,1.2267694214020546,-4.341789127116972,2.2652465934199095,25.216355274811733,177.61097297670048,,12.913965324626146,,7.929860880322693,57.149509277434994,53.55374578789569,49.97736279433057,45.52991920719574,35.39693143480427,30.40759612586713,0.6078322524091055,85.86937270310257,2.7919945481796407,-1.9817908537155444,5.462505327826846,20.85887404988795,206.80582699981133,,33.85028933256629,,27.481053156795625,132.45104757964143
2012-01-01,39.87938221627766,36.75363504625861,26.16177390425028,22.257054781879003,16.654522655989474,10.30633365792962,46.69315369563664,1.4728128312082711,-3.9914075340960378,2.5790600952853833,23.573968150952656,177.21502086860346,,15.948197908900013,,13.244385751646437,73.62054593803322,38.699996746755964,33.99305255650399,27.17838954374152,23.71179028492882,16.35224887088764,3.3526174263097133,54.94388083889228,1.4868738165987483,-4.024267192726174,2.666516516929916,22.888290477743762,174.67998087852553,,17.210028161846118,,15.688908617916624,76.82592818149796,37.81479689994406,33.963741630322296,25.04138044868789,21.734259631481738,15.555133877350508,3.362159258415047,54.272490076409554,1.9556592301859794,-4.081525312783311,2.735913756887569,25.159991805627723,170.47697175874177,,16.537386159019707,,14.325043014553817,63.95217890621762,39.56863905521759,34.02346382618549,29.27542618492083,25.652331506270563,17.179287869428965,3.3434122768497776,55.59158164167829,1.0407735377362,-3.9690685838728976,2.601372285137604,21.01500527350391,178.71828455829174,,17.84109347721447,,16.9684722988786,89.78537049461562,41.199973103533964,39.733264920980886,24.89854606976394,20.492154703964687,16.937311491997463,20.23981671639256,33.69947644011715,1.2756812251708796,-4.184049706357987,2.3800193305599118,25.31287902660914,180.0452494516333,,13.223308371338671,,8.76979457262114,63.480989073215625,49.50075156756167,46.56230255531808,33.17587837899149,27.057112782773608,22.843347266491733,-0.9015102791260501,85.55673977065752,2.863423228227982,-1.7787867406420688,4.1947887096990115,18.651826275096898,207.64193059299197,,33.80488263518367,,32.00427971432725,127.0231276373665
